page,title,date,total,available,type,pay,percent,dates,days
213796,[썸데이부킹/정자] 5월 자유독서모임 모집 - 분당독서모임,2020.5.23 (토) 10:00 ~ 13:00,10.0,0.0,소모임/친목행사,유료,1.0,2020-05-23,(토)
213797,사회적경제를 활용한 창업 및 경영상담 세미나,2020.5.11 (월) 19:00 ~ 20:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213798,사회적경제를 활용한 최대2억원까지 저금리로 지원하는 정책자금받는 법&신청서 작성법 세미나,2020.5.11 (월) 10:00 ~ 11:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213799,"사회적 경제를 비롯한 2020년  정부지원사업과 창업자&예비창업자, 창업기업 대응전략 세미나",2020.5.26 (화) 10:00 ~ 11:30,5.0,0.0,교육,유료,1.0,2020-05-26,(화)
213800,사회적 경제를 활용한 내 사업 보호에 꼭 필요한 사업 관련 권리 등록 및 실무 및 신청서 작성법 세미나,2020.5.27 (수) 10:00 ~ 11:30,5.0,0.0,교육,유료,1.0,2020-05-27,(수)
213801,사회적경제를 활용하여 정부에서 무상으로 지원하는 창업자금 1억원받는 법1,2020.5.11 (월) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213802,사회적경제를 활용하여 정부에서 무상으로 지원하는 창업자금 1억원받는 법2,2020.5.12 (화) 14:30 ~ 15:30,5.0,0.0,교육,유료,1.0,2020-05-12,(화)
213803,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나1,2020.5.11 (월) 17:00 ~ 18:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213804,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나2,2020.5.12 (화) 14:30 ~ 15:30,5.0,0.0,교육,유료,1.0,2020-05-12,(화)
213805,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나3,2020.5.13 (수) 17:00 ~ 18:30,5.0,0.0,교육,유료,1.0,2020-05-13,(수)
213806,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나4,2020.5.14 (목) 17:00 ~ 18:30,5.0,0.0,교육,유료,1.0,2020-05-14,(목)
213807,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나5,2020.5.15 (금) 17:00 ~ 18:30,5.0,0.0,교육,유료,1.0,2020-05-15,(금)
213808,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나6,2020.5.11 (월) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213809,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나7,2020.5.12 (화) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-12,(화)
213810,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나8,2020.5.13 (수) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-13,(수)
213811,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나9,2020.5.14 (목) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-14,(목)
213812,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나10,2020.5.16 (토) 15:00 ~ 16:30,5.0,0.0,교육,유료,1.0,2020-05-16,(토)
213813,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나11,2020.5.12 (화) 13:00 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-12,(화)
213814,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나12,2020.5.13 (수) 13:00 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-13,(수)
213815,2020송도글로벌골프박람회,2020.5.21 (목) 10:00 ~ 2020.5.24 (일) 18:00,9999.0,0.0,전시/박람회,무료,1.0,2020-05-21,(목)
213816,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나13,2020.5.14 (목) 13:00 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-14,(목)
213817,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나14,2020.5.15 (금) 13:00 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-15,(금)
213818,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나15,2020.5.12 (화) 19:30 ~ 20:30,5.0,0.0,교육,유료,1.0,2020-05-12,(화)
213819,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나17,2020.5.16 (토) 13:30 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-16,(토)
213820,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나18,2020.5.16 (토) 16:00 ~ 17:30,5.0,0.0,교육,유료,1.0,2020-05-16,(토)
213821,2020년 대비 업종별 실전창업지원금 받는법&신청서 작성법 세미나19,2020.5.17 (일) 13:30 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-17,(일)
213822,사회적경제를 활용한 왕초보 창업자를 위한 창업 실무과정,2020.5.16 (토) 10:00 ~ 11:30,5.0,0.0,교육,유료,1.0,2020-05-16,(토)
213823,사회적경제를 활용한 최대 5억원까지 무상으로 지원하는 R&D(기술개발)자금 받는 법&신청서 작성법 세미나!1,2020.5.11 (월) 13:00 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213824,사회적경제를 활용한 최대 5억원까지 무상으로 지원하는 R&D(기술개발)자금 받는 법&신청서 작성법 세미나!2,2020.5.17 (일) 13:30 ~ 14:30,5.0,0.0,교육,유료,1.0,2020-05-17,(일)
213825,속독 + 뇌파 = 독서 기초체력 만들기!,2020.4.28 (화) 19:00 ~ 20:30,2.0,0.0,교육,유료,1.0,2020-04-28,(화)
213826,속독 + 뇌파 = 독서 기초체력 만들기!,2020.4.30 (목) 14:00 ~ 15:30,2.0,0.0,교육,유료,1.0,2020-04-30,(목)
213827,LED 카네이션 풍선 원데이 클래스,2020.4.28 (화) 13:00 ~ 2020.4.29 (수) 18:00,12.0,0.0,취미활동,유료,1.0,2020-04-28,(화)
213828,"[강남 스피치] 발표, 토론, 프리젠테이션 를 할수있는 나비 토스트마스터즈",2020.5.9 (토) 10:00 ~ 12:00,5.0,0.0,취미활동,무료,1.0,2020-05-09,(토)
213829,화상영어창업 ( 일정은 참여자와 조율합니다. 문의주세요 ),2020.5.9 (토) 10:00 ~ 12:00,3.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-09,(토)
213830,[04/27 월 무료강연] 출간기획의 神(신),2020.4.27 (월) 19:30 ~ 21:00,5.0,0.0,강연,무료,1.0,2020-04-27,(월)
213831,Early Registration-SYMUN 2020 (Seoul Youth Model United Nations),2020.7.18 (토) 08:00 ~ 2020.7.19 (일) 19:30,70.0,0.0,세미나/컨퍼런스,유료,1.0,2020-07-18,(토)
213832,하루만에 책쓰기 서울 미션데이 (월요일),2020.5.4 (월) 09:00 ~ 21:00,17.0,0.0,이벤트/파티,유료,1.0,2020-05-04,(월)
213835,"워드프레스 4시간 속성 마스터(5/31, 저녁반) - 원데이클래스",2020.5.31 (일) 17:00 ~ 21:00,3.0,0.0,교육,유료,1.0,2020-05-31,(일)
213836,[05/11]싱글 프리랜서(1인기업) 주거와 협업을 위한 주거공동체 탐방하기,2020.5.11 (월) 16:00 ~ 18:00,2.0,0.0,소모임/친목행사,무료,1.0,2020-05-11,(월)
213837,(부산) 네이버블로그 프로젝트로 매달 50만원 수익 얻기,2020.5.3 (일) 10:00 ~ 12:00,1.0,0.0,교육,유료,1.0,2020-05-03,(일)
213838,(부산) 초보자도 재능마켓으로 쉽게 부수입얻기,2020.5.3 (일) 15:00 ~ 17:00,2.0,0.0,교육,유료,1.0,2020-05-03,(일)
213839,홈페이지 제작 워드프레스 기초강의 6시간 1:1개인수업,2020.5.4 (월) 10:00 ~ 12:00,1.0,0.0,교육,유료,1.0,2020-05-04,(월)
213840,최근 인공지능 트렌드와 인공지능 실증사례,2020.5.14 (목) 14:00 ~ 17:00,30.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-14,(목)
213841,4차 산업혁명 기술포럼 2기(포럼 First) - 12차,2020.4.29 (수) 08:00 ~ 10:00,10.0,0.0,세미나/컨퍼런스,유료,1.0,2020-04-29,(수)
213845,[타로심리상담사 1급자격과정] 타로카드를 활용한 심리상담 전문가과정,2020.5.12 (화) 14:00 ~ 2020.7.2 (목) 21:00,60.0,0.0,문화/예술,유료,1.0,2020-05-12,(화)
213850,[놀라운 강의] 유튜버가 되기로 했다,2020.5.1 (금) 09:00 ~ 11:00,10.0,0.0,강연,유료,1.0,2020-05-01,(금)
213852,진짜 자본없이 점포 창업하는 방법 (내 매장에 투자해 줄 투자자를 매칭해 드립니다.),2020.5.9 (토) 14:00 ~ 16:00,20.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-09,(토)
213853,연봉30%올리고 업무시간 30%줄여주는 스마트워크 [13차],2020.5.5 (화) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-05-05,(화)
213854,작은기업대표님을 위한 1:1 마케팅 컨설팅 [13차],2020.5.6 (수) 19:00 ~ 22:00,1.0,0.0,교육,유료,1.0,2020-05-06,(수)
213855,마케팅과 온라인 콘텐츠 하루만에 정복하기 [13차],2020.5.7 (목) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-05-07,(목)
213856,네이버블로그 3시간 왕초보탈출 [13차],2020.5.9 (토) 15:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-05-09,(토)
213857,"호기심을 살리는 대학교, 큐니버시티 4월 입학 설명회",2020.4.30 (목) 15:30 ~ 17:30,12.0,0.0,교육,무료,1.0,2020-04-30,(목)
213858,1주일만에 무자본 창업 통한 파이프라인 구축 노하우 모두 드립니다.,2020.5.3 (일) 18:30 ~ 20:30,5.0,0.0,기타,무료,1.0,2020-05-03,(일)
213860,(온라인 모집) 1년만에 영어꼴찌를 탈출 시켜준 알짜배기 노하우만 가득 넣었다! 애니로 말하는 영어회화,2020.5.5 (화) 19:30 ~ 21:00,2.0,0.0,교육,무료,1.0,2020-05-05,(화)
213861,[강남역/토4시] 멘탈갑을 위한 명상모임 (5/2) -자기성찰,2020.5.2 (토) 16:00 ~ 18:00,6.0,0.0,교육,유료,1.0,2020-05-02,(토)
213862,[조향]공개특강(주중)-조향&조향사가 궁금하다면?!,2020.5.20 (수) 11:00 ~ 13:30,15.0,0.0,교육,유료,1.0,2020-05-20,(수)
213863,[조향]공개 특강(주말)-조향&조향사가 궁금하다면?!,2020.5.30 (토) 14:00 ~ 16:30,15.0,0.0,교육,유료,1.0,2020-05-30,(토)
213864,[3rd MEET] 2020년 트렌디한 인공지능 구현 / 활용 세미나 개최,2020.6.17 (수) 19:00 ~ 21:00,40.0,0.0,기타,무료,1.0,2020-06-17,(수)
213865,2020년 정보처리기사 필기 온라인 스터디 모임(3기),2020.5.9 (토) 13:00 ~ 2020.5.30 (토) 15:00,15.0,0.0,교육,유료,1.0,2020-05-09,(토)
213867,2020년 4월 27일 오후 3:00 / 유엔씨님이 개설한 모임,2020.4.28 (화) 15:00 ~ 15:30,5.0,0.0,기타,유료,1.0,2020-04-28,(화)
213869,데일 카네기 최고경영자과정 서울 84기 강남클래스 오픈강좌,2020.6.9 (화) 18:30 ~ 22:00,20.0,0.0,기타,무료,1.0,2020-06-09,(화)
213871,누구나 쉽게 홈페easy만들기(3시간완성),2020.5.17 (일) 14:00 ~ 17:00,5.0,0.0,교육,유료,1.0,2020-05-17,(일)
213881,[5월30일] 꿀잠 세미나 : 하루를 30시간으로 활용하는 비밀,2020.5.30 (토) 17:00 ~ 18:30,6.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-30,(토)
213884,[온라인] Shopee x 0.8L 동남아 진출 전략 세미나,2020.5.7 (목) 14:00 ~ 16:30,200.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-07,(목)
213889,글로벌 온라인 해외 판매 아마존 이베이 셀링 노하우 역직구 성공 사례 실전 글로벌셀러 특강,2020.5.21 (목) 19:00 ~ 21:30,15.0,0.0,교육,무료,1.0,2020-05-21,(목)
213891,2020년 4월 27일 오후 4:56 / OfficialSYMUN님이 개설한 모임,2020.4.28 (화) 17:00 ~ 17:30,2.0,0.0,기타,유료,1.0,2020-04-28,(화)
213893,"[5월 2차] 직장인의 '돈 모으기'를 도와주는 ""나의 금융문맹 탈출기""",2020.5.13 (수) 19:30 ~ 21:30,6.0,0.0,교육,유료,1.0,2020-05-13,(수)
213894,"[5월 3차] 직장인의 '돈 모으기'를 도와주는 ""나의 금융문맹 탈출기""",2020.5.23 (토) 11:30 ~ 14:30,10.0,0.0,교육,유료,1.0,2020-05-23,(토)
213896,"[6월 1차] 20-30대 직장인의 '돈 모으기'를 도와주는 ""나의 금융문맹 탈출기""",2020.6.20 (토) 11:00 ~ 13:00,20.0,0.0,교육,유료,1.0,2020-06-20,(토)
213897,엔터취업을 위한 1일특강,2020.5.2 (토) 14:00 ~ 16:00,20.0,0.0,문화/예술,유료,1.0,2020-05-02,(토)
213899,"엔터취업,아티스트를 위한 커뮤니티 파티!!",2020.5.2 (토) 18:00 ~ 23:00,30.0,0.0,소모임/친목행사,유료,1.0,2020-05-02,(토)
213900,[고부가가치 1인기술] 4차산업 유망직업 CCTV기술교육센터 창업설명회,2020.5.2 (토) 11:00 ~ 14:00,2.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-02,(토)
213901,2020 푸르덴셜 SPAC 12기 설명회,2020.5.7 (목) 15:00 ~ 16:30,10.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-07,(목)
213902,2020년 에리치 요양기관 인증평가 설명회,2020.5.23 (토) 13:00 ~ 2020.6.20 (토) 17:00,60.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-23,(토)
213904,아로마테라피 특강 무료(5/6/수/오후3시/강남역): 먹는 아로마 체험,2020.5.6 (수) 15:00 ~ 16:30,15.0,0.0,패션/뷰티,무료,1.0,2020-05-06,(수)
213905,"[커피조향사]무료 공개 특강(2차) *커피향, 제대로 알고 즐기자!!",2020.5.23 (토) 11:00 ~ 13:00,10.0,0.0,교육,무료,1.0,2020-05-23,(토)
213906,(온라인)나를 만나는 1시간의 사주 테라피(5월중 언제나 가능),2020.5.31 (일) 10:00 ~ 22:00,3.0,0.0,기타,유료,1.0,2020-05-31,(일)
213909,[산업통상자원부] 국민 모티베이터 (~5/24),2020.6.1 (월) 00:00 ~ 2020.11.30 (월) 00:00,9999.0,0.0,기타,무료,1.0,2020-06-01,(월)
213910,[경기TP] 3D프린팅 기술 비즈니스 모델과 창업,2020.5.20 (수) 13:00 ~ 17:00,15.0,0.0,교육,무료,1.0,2020-05-20,(수)
213911,[경기TP] TinkerCAD 3D 모델링 교육,2020.5.21 (목) 13:00 ~ 2020.5.22 (금) 17:00,10.0,0.0,교육,무료,1.0,2020-05-21,(목)
213912,[경기TP] Fusion 360 3D 모델링 초급,2020.5.25 (월) 13:00 ~ 2020.5.28 (목) 17:00,10.0,0.0,교육,무료,1.0,2020-05-25,(월)
213913,성공복사 - 20년 현직 방송국 감독이 말해 주는 성공의 비밀,2020.5.3 (일) 15:00 ~ 17:00,4.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-03,(일)
213915,[특강] 나는 의대를 중퇴하고 대학교를 만들어 버렸다,2020.4.30 (목) 10:00 ~ 12:00,12.0,0.0,세미나/컨퍼런스,무료,1.0,2020-04-30,(목)
213916,"큐니버시티 학술회, ""큐리어스 데이""",2020.5.2 (토) 10:00 ~ 22:00,12.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-02,(토)
213917,[세종호텔] 3040 싱글남녀 12명과♥커피미팅 (소울메이팅 5/9),2020.5.9 (토) 15:00 ~ 17:00,24.0,0.0,이벤트/파티,유료,1.0,2020-05-09,(토)
213918,5월 AI 웨비나 오픈클래스 강연_Gradient-based Meta-Learning,2020.5.20 (수) 19:00 ~ 20:00,100.0,0.0,교육,무료,1.0,2020-05-20,(수)
213919,[특강] 나만의 묘비명을 써라! (죽음이 삶에 던지는 메시지),2020.4.30 (목) 13:00 ~ 15:00,12.0,0.0,강연,무료,1.0,2020-04-30,(목)
213920,[19차] 20대 월 천을 넘어 월 억에 도전하다.,2020.5.9 (토) 14:00 ~ 18:00,4.0,0.0,교육,유료,1.0,2020-05-09,(토)
213921,"호기심을 살리는 대학교, 큐니버시티 4월 입학 설명회",2020.4.29 (수) 19:30 ~ 21:30,12.0,0.0,교육,무료,1.0,2020-04-29,(수)
213923,초딩도 이해하는 상대성이론,2020.4.29 (수) 16:30 ~ 18:30,10.0,0.0,강연,유료,1.0,2020-04-29,(수)
213924,상대성이론과 세계관혁명,2020.5.13 (수) 16:30 ~ 18:30,10.0,0.0,강연,유료,1.0,2020-05-13,(수)
213925,나도 유튜버가 될 수 있을까?,2020.5.4 (월) 19:00 ~ 21:00,7.0,0.0,교육,유료,1.0,2020-05-04,(월)
213926,'0의 비밀' (무의 마법),2020.5.20 (수) 16:30 ~ 18:30,10.0,0.0,강연,유료,1.0,2020-05-20,(수)
213927,(부산) 해적들의 창업이야기 (창업비용 99% 절감 프로젝트),2020.5.5 (화) 14:00 ~ 16:00,6.0,0.0,교육,유료,1.0,2020-05-05,(화)
213928,양자역학과 현실의 마법,2020.5.6 (수) 16:30 ~ 18:30,10.0,0.0,교육,유료,1.0,2020-05-06,(수)
213929,ICT연구회,2020.5.8 (금) 11:00 ~ 12:30,100.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-08,(금)
213930,스마트도시 서비스 개발지원 사업 참여기업 모집 연장공고(1과제),2020.5.8 (금) 09:00 ~ 18:00,1.0,0.0,기타,무료,1.0,2020-05-08,(금)
213932,[ 5/18 월 ] 송애경 내면아이치유 전화코칭상담,2020.5.18 (월) 12:00 ~ 20:00,4.0,0.0,기타,유료,1.0,2020-05-18,(월)
213933,"[한국인공지능법학회 월례 웨비나] AI정책포럼 ""엔터테인먼트 인공지능""",2020.5.12 (화) 19:00 ~ 21:00,200.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-12,(화)
213936,[국비지원무료교육]무역사무원 양성과정,2020.6.23 (화) 14:00 ~ 2020.8.24 (월) 18:00,22.0,0.0,기타,무료,1.0,2020-06-23,(화)
213939,월급벌기 프로젝트 4탄 - 해외선물 토파보기 투자전략 교육,2020.5.7 (목) 19:00 ~ 21:00,5.0,0.0,교육,유료,1.0,2020-05-07,(목)
213940,순삭 훑어보는 주식투자 A to Z,2020.5.11 (월) 19:00 ~ 21:00,5.0,0.0,교육,유료,1.0,2020-05-11,(월)
213941,"[서평이벤트] ""디즈니만이 하는 것""",5월 28일(목) 까지,20.0,0.0,이벤트/파티,무료,1.0,,(목)
213942,"주식 입문/기초강의 더 이상 미루면 답 없다! (4월30일,석가탄신일)",2020.4.30 (목) 11:00 ~ 16:00,10.0,0.0,세미나/컨퍼런스,유료,1.0,2020-04-30,(목)
213944,삼성 금융영업전문가과정 14기(~5/22),2020.7.6 (월) 09:00 ~ 2020.7.17 (금) 18:00,50.0,0.0,교육,무료,1.0,2020-07-06,(월)
213945,맛보기 모임: 행복과 공존,2020.5.27 (수) 20:00 ~ 22:00,20.0,0.0,문화/예술,무료,1.0,2020-05-27,(수)
213946,맛보기 모임:  정신적 자유,2020.5.20 (수) 20:00 ~ 22:00,20.0,0.0,문화/예술,무료,1.0,2020-05-20,(수)
213951,맛보기 모임: 매일의 영웅,2020.6.3 (수) 20:00 ~ 22:00,20.0,0.0,문화/예술,무료,1.0,2020-06-03,(수)
213952,(온라인)나를 만나는 1시간의 사주 테라피(5월중 언제나 가능),2020.5.30 (토) 10:00 ~ 22:00,3.0,0.0,기타,유료,1.0,2020-05-30,(토)
213953,맛보기 모임: 성공적인 사람이 되는 것,2020.6.10 (수) 20:00 ~ 22:00,20.0,0.0,문화/예술,무료,1.0,2020-06-10,(수)
213954,2시간의 타로 테라피로 나와 미래 통찰(5월중 언제나 가능),2020.5.31 (일) 10:00 ~ 22:00,3.0,0.0,기타,유료,1.0,2020-05-31,(일)
213956,"한국토지투자공부방 한국토지투자배우기(시흥,광명,화성,평택) 부자공부",2020.5.7 (목) 19:00 ~ 22:00,9.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-07,(목)
213958,오늘의 액숀!,2020.5.4 (월) 19:00 ~ 20:30,5.0,0.0,취미활동,유료,1.0,2020-05-04,(월)
213959,5월강의 OPEN! 부동산★국가정책을 알면 미래가 보인다! 1:1집중강의(신청 후 예약),2020.5.16 (토) 17:00 ~ 18:00,8.0,0.0,교육,유료,1.0,2020-05-16,(토)
213961,[무료강의]온오프믹스 최초 시력강화 세미나,2020.5.16 (토) 14:00 ~ 16:00,20.0,0.0,교육,무료,1.0,2020-05-16,(토)
213962,"뇌졸중 ""간병의 정석""  뇌졸중 가족 협회",2020.5.16 (토) 17:00 ~ 19:00,10.0,0.0,기타,유료,1.0,2020-05-16,(토)
213966,글로벌 무역셀러 1인 창업 <알리바바 셀러 특강>,2020.5.14 (목) 13:00 ~ 14:30,20.0,0.0,교육,유료,1.0,2020-05-14,(목)
213967,"[페이퍼프로그램 5월] 스타트업 컴온! 올바른 파트너, 외주처 선정 노하우!",2020.5.21 (목) 17:00 ~ 19:00,15.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-21,(목)
213976,[Glory Marketing] 채용 및 기업 설명회,2020.5.6 (수) 14:00 ~ 15:30,20.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-06,(수)
213980,"(온라인 가능)네이버 블로그, 운영/마케팅 2시간만에 끝내기(5/7, 저녁반) - 원데이클래스",2020.5.7 (목) 20:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-05-07,(목)
213981,"좋아요/공유를 유혹하는 카드뉴스 제작기법 with PPT(5/7, 오후반)-원데이클래스",2020.5.7 (목) 14:00 ~ 17:00,3.0,0.0,교육,유료,1.0,2020-05-07,(목)
213982,"(온라인 가능)워드프레스+쇼핑몰 4시간 속성 마스터(5/30, 저녁반) - 원데이클래스",2020.5.30 (토) 17:00 ~ 21:00,3.0,0.0,교육,유료,1.0,2020-05-30,(토)
213983,온라인글쓰기 모임: 리튼바이S#7,2020.5.10 (일) 23:00 ~ 2020.6.5 (금) 22:00,90.0,0.0,문화/예술,유료,1.0,2020-05-10,(일)
213984,CENTAP 베트남 투자 연계 지원 프로그램 사업설명회 개최,2020.5.7 (목) 14:00 ~ 16:00,100.0,0.0,교육,무료,1.0,2020-05-07,(목)
213988,부천이슈토커 모집(1기),2020.5.18 (월) 16:30 ~ 2020.12.31 (목) 17:00,5.0,0.0,소모임/친목행사,무료,1.0,2020-05-18,(월)
213989,2020 강남 스타트업 포럼,2020.5.7 (목) 15:00 ~ 18:00,120.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-07,(목)
213992,[송파여성인력개발센터]글로벌무역사무원 양성과정 직업교육생모집,2020.6.8 (월) 09:30 ~ 2020.8.18 (화) 13:30,20.0,0.0,교육,무료,1.0,2020-06-08,(월)
213993,당신의 감정은 안녕하십니까? <나는 강사다 6>,2020.4.30 (목) 10:00 ~ 12:00,6.0,0.0,강연,유료,1.0,2020-04-30,(목)
213999,[6월] 토지 투자와 수익형 부동산 투자 두 마리 토끼 잡는 법,2020.6.2 (화) 19:30 ~ 21:30,12.0,0.0,세미나/컨퍼런스,유료,1.0,2020-06-02,(화)
214000,[ 6/14 강남 신규회원 ] 제98회 상처받은 내면아이치유 성장강연,2020.6.14 (일) 10:00 ~ 18:30,40.0,0.0,기타,유료,1.0,2020-06-14,(일)
214001,[ 6/14 강남 재신청회원 ] 제98회 상처받은 내면아이치유 성장강연,2020.6.14 (일) 10:00 ~ 18:30,35.0,0.0,기타,유료,1.0,2020-06-14,(일)
214003,Chair/Staff Registration,2020.7.18 (토) 20:30 ~ 21:00,16.0,16.0,기타,유료,0.0,2020-07-18,(토)
214004,[온라인4기] 20년차 세일즈맨의 영업잘하는 법과 실전 노하우,2020.5.6 (수) 19:30 ~ 20:00,20.0,0.0,교육,유료,1.0,2020-05-06,(수)
214006,오늘 반드시 창업하기,2020.5.6 (수) 10:00 ~ 13:00,8.0,0.0,강연,유료,1.0,2020-05-06,(수)
214007,P2P금융 투자 강의(강앤리크라우드),2020.5.12 (화) 14:00 ~ 16:00,5.0,0.0,세미나/컨퍼런스,유료,1.0,2020-05-12,(화)
214008,"[#이직 혹은 연봉 재협상] 데이터 분석 역량 쉽게 장착하고, 연봉을 올려보자! 기초55/56/57/58기",2020.6.14 (일) 20:00 ~ 23:00,37.0,0.0,교육,유료,1.0,2020-06-14,(일)
214010,"더체크플랫폼을 이용한 세일즈맨 모집 사업설명회 (서울:5/2,9 오전11시 대구 , 5/16오전11시)",2020.5.2 (토) 11:00 ~ 2020.5.16 (토) 12:00,30.0,0.0,세미나/컨퍼런스,무료,1.0,2020-05-02,(토)
214011,10회 무인도 포차 파티!,2020.5.23 (토) 18:00 ~ 22:00,11.0,0.0,이벤트/파티,유료,1.0,2020-05-23,(토)
214012,2020 유산기부 전문가과정,2020.6.10 (수) 09:30 ~ 2020.7.1 (수) 18:30,20.0,0.0,교육,유료,1.0,2020-06-10,(수)
214013,0개국어이나랑의 나만의 자서전 쓰기,2020.5.5 (화) 19:00 ~ 22:00,5.0,0.0,문화/예술,유료,1.0,2020-05-05,(화)
214015,[인리치멤버십 세미나 1회신청] 부동산/재테크 세미나,2020.5.26 (화) 19:00 ~ 21:30,10.0,0.0,강연,유료,1.0,2020-05-26,(화)
214019,(온라인장기) 침해사고대응분석과 통합로그 분석 전문가 과정 6기,2020.7.6 (월) 19:00 ~ 20:00,30.0,26.0,교육,유료,0.13333333,2020-07-06,(월)
